Time,WeekD,YearD,TMP,WS,WD,RH,PP,PM2.5(t-1),PM2.5(t)
0.4782608695652174,0.6666666666666666,0.15165876777251186,0.5115771079073831,0.3427968540187992,0.5508771929824562,0.5568181818181818,0.0,0.08433734939759036,10
0.5217391304347826,0.6666666666666666,0.15165876777251186,0.5979769466007998,0.35315557260694425,0.3929824561403509,0.375,0.0,0.10843373493975904,10
0.5652173913043478,0.6666666666666666,0.15165876777251186,0.6518466243236885,0.38941108766545185,0.312280701754386,0.3068181818181818,0.0,0.10843373493975904,8
0.6086956521739131,0.6666666666666666,0.15165876777251186,0.6982222670296063,0.3151736044504125,0.35789473684210527,0.2727272727272727,0.0,0.08433734939759036,2
0.6521739130434783,0.6666666666666666,0.15165876777251186,0.7350203313506065,0.2647228083637062,0.3684210526315789,0.25,0.0,0.012048192771084338,10
0.6956521739130435,0.6666666666666666,0.15165876777251186,0.7723896898208824,0.16343755994628817,0.6070175438596491,0.2159090909090909,0.0,0.10843373493975904,11
0.7391304347826086,0.6666666666666666,0.15165876777251186,0.7578048862452532,0.20794168425091122,0.7157894736842105,0.22727272727272727,0.0,0.12048192771084337,7
0.782608695652174,0.6666666666666666,0.15165876777251186,0.7360284974963873,0.19911759063878767,0.7789473684210526,0.23863636363636365,0.0,0.07228915662650602,5
0.8260869565217391,0.6666666666666666,0.15165876777251186,0.7026245925328493,0.17513907538845197,0.7964912280701755,0.26136363636363635,0.0,0.04819277108433735,2
0.8695652173913043,0.6666666666666666,0.15165876777251186,0.6641462513022145,0.08900824860924614,0.9017543859649123,0.29545454545454547,0.0,0.012048192771084338,6
0.9130434782608695,0.6666666666666666,0.15165876777251186,0.6204590516517121,0.340494916554767,0.22456140350877193,0.3181818181818182,0.0,0.060240963855421686,31
0.9565217391304348,0.6666666666666666,0.15165876777251186,0.5572806398494471,0.34433147899482075,0.3508771929824561,0.375,0.0,0.3614457831325301,9
